Fire_ID,Fire_Name,Year,NW_Cascadia,Fire_Regime,prp_forest,fire_area,log_fire_area,HS_area,HS_prop,HS_forest_area,HS_forest_prop,patch_area_mean,patch_area_AW_mean,patch_area_gt1_mean,patch_area_gt1_AW_mean,log_patch_area_AW_mean,log_patch_area_gt1_AW_mean,beta,psi,n_patches,n_patches_gte1,total_core,log_total_core,SDC,log_SDC
OR4242912115619870809,HOLEINGRND,1987,0,Mixed,0.9052371134020618,1091.590336994072,3.0380596825413475,19.71,0.01805622432887754,15.57,0.01426359273468408,2.46375,6.007808219178083,4.7250000000000005,6.252000000000001,0.7787160607001636,0.7960189693471493,NA,NA,8,4,0,-1,0.01026763329749048,-1.9885296502966825
OR4493411861819870815,RYDER CREEK,1987,0,Low,0.9861525002050467,6583.7624886800695,3.81847415517563,460.98,0.07001771415548415,447.75,0.06800822489721468,2.955,15.577169074580242,5.817945205479452,16.856471710108075,1.1924885337601925,1.2267666760309028,0.939142595681588,0.2277570773909719,156,73,10.44,1.0228406108765278,0.00944208922041117,-2.024931900139759
OR4216712308719870830,STAR GULCH,1987,0,Low,0.9792817679558012,716.5201271303176,2.855228394285161,297.72,0.4155082163461013,292.5,0.40822300578138726,17.51294117647059,216.41691656590083,29.493,218.4590570643882,2.3352912050670644,2.339370054774802,1.540694800475296,-3.9998180750934026e-4,17,10,58.5,1.7678976160180906,0.0044313740436032,-2.353461590474632
OR4259412369419870830,HOWARD CRK,1987,0,Low,0.9832070144152176,5452.182180704415,3.736570359039516,705.87,0.12946559315242884,686.16,0.12585052686397008,6.787211538461539,70.2137587657784,14.150625,72.94330064926461,1.8464222228216207,1.8629854110387751,1.1710036855374737,0.08434318147671986,104,48,80.01,1.9036867317365025,0.00601990595748576,-2.2204102932046363
OR4258312308219870830,SYKES CRK,1987,0,Low,0.9577200125274036,4311.1255154263545,3.634590667220284,1520.55,0.35270371845103266,1499.67,0.3478604356643716,19.7474025974026,713.66772358686,39.50763157894737,722.814775493076,2.853496055752171,2.8590270216552525,1.5515662928089116,0.0102320062655718,77,38,426.15,2.6296643920005542,0.00354681963697137,-2.450160895728699
OR4216912319719870830,NINEMILE,1987,0,Low,0.993223160147426,756.496397743425,2.8788068643567235,105.57,0.13955122630445804,103.14,0.1363390497399053,7.540714285714285,15.125140664961636,10.386,15.365823223570192,1.1796994223150892,1.186555832531,-0.35745175281186636,0.37734460169216816,14,10,0.36,-0.33724216831842596,0.00754681469012634,-2.12223631385432
OR4236512320619870830,SAVAGE CRK,1987,0,Low,0.9745908206478195,1571.8303308393697,3.1964056648859223,524.79,0.33387191333797334,511.2,0.3252259419927437,21.86625,370.140612244898,47.26636363636363,373.59545265708846,2.5683667389892184,2.572401581428632,1.2584885519308595,0.02966232965323339,24,11,144.81,2.161098356450925,0.00348437061836765,-2.4578756570652183
OR4315012311219870830,UPPER MYRTLE CREEK,1987,0,Mixed,0.98435324906732,1615.5384288902803,3.208317293060253,525.51,0.32528474136079505,515.16,0.31887820852015597,21.89625,307.86956156876175,34.86,309.40444750430294,2.488366753222189,2.490526552132239,1.2334017327972555,0.04393875155063813,24,15,62.01,1.7931615292455507,0.00543102216911779,-2.2651184244388447
OR4310312321919870830,FROZEN CR,1987,0,Mixed,0.8661207922177899,1287.5463665835484,3.1097628776268578,422.82,0.3283920571512586,386.73,0.3003619986332393,13.213125,122.85095785440616,24.421764705882353,125.10278994146977,2.089378546972074,2.0972669950865006,0.35441081951983544,0.19022505572320136,32,17,53.19,1.7266457202409118,0.00530457449214608,-2.2753494474128733
OR4281212351419870830,BUCK CR,1987,0,Low,0.9915077265766392,645.8428945890528,2.810126885934601,302.76,0.46878273731360776,299.25,0.4633479790629446,14.417142857142858,110.89755053507729,27.155454545454543,112.39318770714073,2.044921953715907,2.050739988894461,2.1230232284470203,-0.11412558637071304,21,11,54.09,1.733919151012391,0.00475223801054317,-2.32310181632716
OR4288312327419870830,CANYON MT,1987,0,Low,0.9488307910342,2411.693044748856,3.3823220308913946,774.27,0.321048319845625,752.85,0.3121665925268689,14.889807692307691,244.0389596652331,33.13173913043478,247.94934097082796,2.387459164932825,2.39436295830927,1.268657570416269,0.03245128085714306,52,23,155.7,2.1925674533365456,0.00435807206117381,-2.360705592926063
OR4321212308419870830,FALL CREEK,1987,0,Mixed,0.9911545316522544,1362.1776800269454,3.1342337598692525,489.33,0.3592262648073345,484.38,0.3555923776334512,17.47607142857143,345.0042321132978,40.3425,348.7191132180703,2.537824422528865,2.542475751613584,1.096701494542505,0.06476773598610497,28,12,92.97,1.9688097139128584,0.00472860155525217,-2.3252672792697564
CA4175612352619870830,TEN BALD,1987,0,Low,0.7004032075386218,7946.066712558213,3.900152206928038,2001.42,0.25187555961956537,923.58,0.1162310906023914,8.626810344827586,118.92775969061964,18.875533980582524,122.41116563281176,2.0752832379099093,2.0878210334268115,0.9418157118075898,0.10922057787537082,232,103,109.26,2.038858501559766,0.00594375283331823,-2.225939258695305
CA4141212331619870830,YELLOW 2,1987,0,Low,0.9282082756218328,21701.500648607533,4.336489766146954,3751.56,0.1728709945337682,3170.52,0.14609680921781945,10.030909090909091,762.1308430093081,22.615,780.4088680079593,2.8820295376372886,2.8923221957622554,1.1290543767332095,0.09268313900734455,374,162,727.65,2.8619822141108484,0.0041870853115295,-2.378088190303168
CA4110812319119870830,ST.CLAIRE,1987,0,Low,0.9316005827869706,3461.9587372777096,3.5393218872599435,99.63,0.02877850591551055,86.13,0.0248789793686934,1.6605,5.036991869918699,3.6675,5.644417177914111,0.7021712498745276,0.7516191048999015,-1.6435971199636232,1.2561555681520051,60,24,0,-1,0.013969474001892,-1.8548199462391808
CA4123912321119870830,GLASGOW,1987,0,Low,0.706160512744468,5461.543374009119,3.7373153870453826,2030.04,0.3716971304596308,1482.66,0.27147271356587865,21.14625,406.96003369391735,47.74928571428571,411.93828793250464,2.60955176058035,2.614832159679224,1.5676895544319098,-0.0044854376083265,96,42,735.48,2.866629912507694,0.00219401230097922,-2.65876094183313
CA4119312328919870830,HOTELLING,1987,0,Low,0.9188810482598432,7128.876533846527,3.8530210931624937,1239.39,0.17385488360131027,1102.05,0.1545895758984855,7.2057558139534885,143.29220172826953,12.845106382978724,147.06953935599284,2.156222555794858,2.1675227321464368,1.2392092010726268,0.09551344729283058,172,94,142.74,2.154849841520744,0.00554814646358307,-2.255852082658895
CA4189812322019870830,FORT COPPER,1987,0,Low,0.8080209583037485,14703.278357518557,4.167414179227122,3658.5,0.24882205934224305,2481.12,0.16874604014629657,12.836842105263155,357.1085446494465,27.86930232558139,363.3919811745857,2.55280024181896,2.560375339675229,1.343557724506707,0.04061540223398562,285,129,390.69,2.5919434419444203,0.00508612019328333,-2.2936133809548576
CA4179312283119870830,BEARCAT,1987,0,Low,0.586917632418138,1157.3470922456722,3.063463624847165,190.44,0.1645487350130007,93.33,0.08064132240476451,4.6448780487804875,25.256739130434784,11.205,26.792981927710844,1.4023772785599689,1.4280210511476663,0.08673810579607155,0.2983545366377751,41,16,6.3,0.8061799739838872,0.00793746915620081,-2.100317949299063
CA4165612314419870830,KELSEY,1987,0,Low,0.786046511627907,1491.2356398858697,3.1735462745839444,169.2,0.1134629534557996,93.6,0.06276674020959128,5.127272727272727,41.49718085106383,10.86,43.08265193370165,1.6180185935213929,1.6343024282546683,1.3010008301562248,0.07474284865623966,33,15,7.74,0.8943160626844384,0.00705754709621422,-2.1513462150503013
CA4184912355119870830,ELK LICK,1987,0,Low,0.5953438505130955,587.0491131211087,2.768674436282087,103.86,0.17691875803681453,24.39,0.04154677940032646,4.945714285714286,25.082547660311956,10.93,26.444766697163768,1.3993716461388417,1.422339739909311,NA,NA,21,9,3.42,0.5465426634781311,0.00620548628093522,-2.207224180184286
CA4175812328419870830,GULCH,1987,0,Low,0.9737652445200762,4440.615988455142,3.647443218274829,302.31,0.06807839290448789,298.53,0.06722715964995127,3.216063829787234,9.102432271509375,5.6861999999999995,9.641680911680911,0.9591574561619632,0.9841527545490524,-0.28921975827297475,0.5323359501725611,94,50,1.08,0.07188200730612544,0.01000786565647172,-1.9996585331552252
CA4193012339419870830,THOMPSON,1987,0,Low,0.9476749201967044,2085.2375542619966,3.3191555377885953,207.18,0.09935558640623313,179.1,0.08588949476472801,3.396393442622951,11.35868809730669,6.516,12.008867403314918,1.0553281742445626,1.0795020495606682,-0.5895394992103327,0.5685721845067186,61,30,1.35,0.16136800223497494,0.00962601656235095,-2.0165533954187436
CA4181712327419870830,CHINA,1987,0,Low,0.8465960665658093,1190.257991615029,3.0756411060908095,236.52,0.19871322155885923,167.85,0.14101984711083423,9.096923076923078,51.45828767123289,13.72235294117647,52.16604166666667,1.711455330508071,1.7173878839229864,0.6557166982240537,0.17522935381739108,26,17,14.94,1.1772478362556231,0.00625976737262706,-2.2034418058728953
CA4183412334819870830,SLATER,1987,0,Low,0.7902869757174393,2365.1715077326617,3.373862638588097,1006.83,0.4256900595615509,691.2,0.2922409633889972,28.766571428571428,608.2798954143201,58.73294117647059,613.3737047052462,2.784103462599843,2.787725153866562,1.8015701128646135,-0.04728696486877847,35,17,145.53,2.1632508495126306,0.00426775499269753,-2.369800520919015
CA4163812338919870830,KING TITUS,1987,0,Low,0.970967631401061,28890.65347896756,4.4607573652813715,3276.54,0.11341176489432216,3124.17,0.10813774088822188,5.516060606060606,90.814875020601,9.60756838905775,94.11628854531476,1.9581569896033224,1.9736647925363788,0.7520498884110783,0.20737705138259652,594,329,182.34,2.261120063568901,0.007400078575075,-2.1307636688446565
CA4058812355519870830,BLAKE,1987,0,Low,0.9287907588828777,616.0022155348233,2.7895822741657534,339.39,0.5509558106139861,317.61,0.5155987949235633,24.24214285714286,237.94594272076375,56.055,240.10581482472577,2.3764783039277733,2.380402677823426,NA,NA,14,6,74.52,1.87285524470481,0.00412082912687379,-2.385015393433278
CA4048312320019870830,PEANUT,1987,0,Low,0.7930870170808592,2454.088184997052,3.389890164572524,844.02,0.34392407133528247,647.28,0.26375580305431345,10.9612987012987,134.0385988483685,18.428,136.41341219882787,2.127229879357188,2.134857072355517,1.314595913011117,0.05443457386208101,77,45,110.97,2.045596771867579,0.00484486566763771,-2.314718260019297
CA4050112330719870830,FRIENDLY,1987,0,Low,0.5449251247920133,1405.9624929103315,3.1479737350939425,567.72,0.4037945555893344,217.35,0.15459160617442017,18.924,340.7043310082435,43.144615384615385,344.85258985879335,2.5323776543222833,2.5376334919087196,1.4848542188778078,0.00170446406588643,30,13,75.06,1.875986771428488,0.00320961396079143,-2.4935471996138463
CA4052712339819870830,COLD,1987,0,Low,0.8363770272504547,5989.573063999003,3.777395867037489,727.92,0.12153119967352,500.94,0.08363534339550105,5.162553191489361,109.6932418397626,10.370149253731345,114.8951658031088,2.0401798716758033,2.060301756197415,1.4317297697600786,0.07163167125485992,141,67,45.45,1.658488381309017,0.00653039993184726,-2.185060221041032
CA4065812346619870830,GULCH,1987,0,Low,0.7600271462504241,2651.6805091828287,3.423521196407888,1067.13,0.4024353598800855,816.3,0.3078425161602745,20.52173076923077,473.0823774985241,37.761428571428574,477.46703779366703,2.6749367707125016,2.678943395190042,1.267111899068886,0.0398020906097238,52,28,239.58,2.3796317960193725,0.00337201791782327,-2.4721101263393774
CA4057812346719870830,JESSIE,1987,0,Low,0.9592122872984512,1411.8754137823837,3.1497963755443883,233.91,0.1656732582185564,228.42,0.16178481314301504,5.84775,57.42114274721047,14.892,60.099911361805006,1.7590718312094131,1.7788738314851462,1.2782967445250817,0.05847712465242075,40,15,8.28,0.9232440186302764,0.0076678066922322,-2.115328844353585
CA4060612338819870830,TRINITY,1987,0,Low,0.9634915366744108,542.79544123407,2.7346361915020663,29.88,0.05504836210869138,28.44,0.05239542899501951,2.7163636363636363,4.803072289156627,3.26,4.885950920245398,0.6815191230840106,0.6889491001376938,NA,NA,11,9,0,-1,0.01090094597079861,-1.9625358128784864
CA4065412339719870830,BEAR,1987,0,Low,0.8052776018577159,2132.4914407131837,3.3288872966937255,227.07,0.10648108389314774,168.75,0.07913279124044868,3.983684210526316,19.074898929845425,7.342758620689655,20.29830938292477,1.2804622454826609,1.307459867654975,1.1746626064403012,0.1288361960694313,57,29,8.73,0.9459607035775686,0.00804837339382691,-2.094291883292512
CA4040412333919870830,FLUME,1987,0,Low,0.8079216587340664,4936.141725622869,3.6933876205900824,1088.1,0.22043532387893455,793.35,0.16072269478848702,7.302684563758389,264.8861687344914,14.1036,272.46487279843444,2.423059281818893,2.4353105193349953,1.3618230142691743,0.08088317505235465,149,75,128.52,2.109308505246749,0.00517709291215754,-2.2859140407598417
CA4044812339819870830,WALLOW,1987,0,Low,0.956157443491816,1385.921722712487,3.141738701881818,19.35,0.01396182748483711,19.35,0.01396182748483711,2.4187499999999997,8.463767441860465,8.28,9.767934782608696,0.9275637217865412,0.989802751300491,NA,NA,8,2,0,-1,0.01010672781596908,-1.9953894301154245
CA4083712302219870830,EAST,1987,0,Low,0.8296304118268215,4262.102076181379,3.6296238467370383,1094.22,0.2567324715461447,830.34,0.19481936029649044,12.577241379310344,380.5960832373745,21.609,385.4400124947938,2.5804643145943333,2.5859567967327757,1.2451598650593627,0.07850104072980897,87,50,359.82,2.5562059801575105,0.00208145538398571,-2.6816328937834384
CA4090212304019870830,RIPSTEIN,1987,0,Low,0.6445621607481525,1377.7065863722696,3.1391567346341636,563.4,0.4089404852767132,249.03,0.1807569205687964,28.17,238.3354408945687,50.88272727272727,239.90264833574528,2.3771886274933114,2.3800350422623366,1.401137446489767,-0.00510150460420651,20,11,54.36,1.7360776370039457,0.00423372924264473,-2.3732769196244203
CA4105412315719870830,CHINA,1987,0,Low,0.9002289109682446,3695.5231204029246,3.5676759237115654,895.59,0.24234458040742915,733.14,0.19838598653390793,12.268356164383562,294.24463973470006,29.298,299.80846815482283,2.4687085600291674,2.476843895426779,0.7515745470142285,0.12625113504196622,73,30,176.85,2.2478505669735336,0.00412903762965383,-2.3841511591992752
CA4199712363419870830,LONGWOOD,1987,0,Low,0.9117420018869544,4196.603700952208,3.622897959295869,1697.22,0.4044270369429692,1503.72,0.35831832289973115,20.205,837.2783423480752,29.570526315789476,843.0863413071338,2.92286985757594,2.92587205343032,0.9209390478540076,0.13001846702140454,84,57,440.46,2.644005063473226,0.00350092178601011,-2.455817591686739
OR4236212395219870830,SILVER,1987,0,Low,0.9929180294687258,39132.309748316664,4.592535482486524,9464.76,0.2418656108181077,9438.12,0.24118484343761476,14.835047021943572,689.6421075653265,27.83337313432836,700.03077720507315,2.838623770399281,2.8451171344092536,1.3169483062880345,0.05319703227867106,638,335,2460.51,3.3910427846617788,0.00373766226069043,-2.4273999445155807
OR4328212264819870830,APPLE,1987,0,Mixed,0.9858193277310924,1200.7655348427966,3.0794582140100304,129.51,0.10785619360482009,127.08,0.1058324846212689,5.39625,15.397880472550382,8.364,15.873830703012914,1.1874609440555326,1.200681744173008,-1.5666667667635652,0.7353382270423003,24,15,4.05,0.6180480967120926,0.00813529549145938,-2.0896266679293825
OR4274912300119870830,ANGEL CAMP,1987,0,Low,0.9848506605399197,1252.8006852495723,3.0978819822617822,526.5,0.4202583908190593,514.8,0.4109193154675246,25.07142857142857,196.5056307692308,37.330714285714286,197.95575167900807,2.293374999377957,2.296568124861477,0.5321464884611573,0.1311854465313307,21,14,102.06,2.0092808842553587,0.00443988422947198,-2.352628354019837
OR4274512267819870830,E. SIDE BURNT PEAK,1987,0,Low,0.876037531577048,1995.3564932587528,3.3000204986312047,423.63,0.2123079266442965,365.04,0.1829447525959776,12.45970588235294,74.2078585086042,27.522,76.13119032047089,1.8704498988936549,1.8815626200937303,1.434459152383249,0.00105367742693248,34,15,42.84,1.6328620401002298,0.00538524272636084,-2.26879471718616
OR4305212321119870830,87732084,1987,0,Low,0.8798445428047069,833.2951092239849,2.9207988328717733,95.22,0.11426924140797448,91.17,0.10940901847474306,3.662307692307692,15.17342155009452,6.950769230769231,15.96352589641434,1.1810835236195418,1.2031288211147035,0.3533814284241509,0.3256172703247994,26,13,0.09,-0.721246399047171,0.01018044108484539,-1.9922334050479344
OR4313312280119870830,SOUTH CLOVER,1987,0,Mixed,0.9851393860505476,830.3392946551688,2.919255590793421,124.56,0.1500109663625259,122.76,0.1478431778312755,5.661818181818182,21.164306358381506,9.9075,22.141975775927328,1.325604039421709,1.345216371298708,0.8472610362454897,0.1534431584457979,22,12,7.29,0.8686444383948257,0.00721602630238622,-2.1417018924616276
CA4139712116519870831,LIGHTNING 120 (CRANK),1987,0,Low,0.7631793393092209,1435.1008391478067,3.1568824183848547,949.23,0.6614378405378628,773.1,0.5387077889656054,59.326875,595.4672295439461,157.47,598.2439055058106,2.7748578658694374,2.7768782830168943,NA,NA,16,6,337.5,2.5284024379536176,0.00264708694671116,-2.577231793546886
CA4135112309619870831,NIELON,1987,0,Low,0.8209575688073395,628.0252523584726,2.797977106698105,241.74,0.38492082777272857,151.02,0.24046803760336505,60.435,235.6799776619509,120.42,236.55874439461883,2.372322688335572,2.3739390063779884,NA,NA,4,2,60.03,1.7790912038454991,0.00268826329137079,-2.570528198270854
CA4078012142619870831,LOST,1987,0,Low,0.7219075444135526,9550.21048406985,3.9800129434227736,6597.27,0.6907983872192683,4926.42,0.5158441280658133,103.08234375,5899.049759355005,328.9185,5915.996428796192,3.770782059522624,3.772027903162148,1.8589746572250676,-0.05171964892266531,64,20,2790.09,3.445633777876467,0.00179308584385071,-2.746398918124248
CA3954212303919870831,MENDENHALL,1987,0,Low,0.6757558087009371,21918.64896793055,4.340813781388275,11096.01,0.5062360374599143,7777.53,0.3548361950309712,28.524447300771207,4922.159854244904,57.36796875,4958.513311680353,3.6921557139358896,3.6953514834828223,1.5517373452571102,0.02047384217721078,389,192,3348.99,3.524926818479903,0.00243893542002529,-2.612799699111434
CA4009212322519870831,TRAVIS,1987,0,Low,0.603772496538994,4680.222540485435,3.67026650388759,1298.52,0.2774483454082328,754.02,0.1611077237198624,9.763308270676692,203.4581868588855,17.885915492957746,208.03052870304748,2.3084751699135753,2.3181270728203573,1.5309643226395342,0.02994670430197745,133,71,197.01,2.294708657940791,0.0038607950025111,-2.413323257594235
